subject activity variable average
2848 7 LAYING tBodyAcc-std()-X -0.93651361
2849 7 LAYING tBodyAcc-std()-Y -0.926262668653846
2850 7 LAYING tBodyAcc-std()-Z -0.952978365961539
2851 7 LAYING tGravityAcc-mean()-X -0.502814250576923
2852 7 LAYING tGravityAcc-mean()-Y 0.393444278076923
2853 7 LAYING tGravityAcc-mean()-Z 0.907537823461538
2854 7 LAYING tGravityAcc-std()-X -0.914221270096154
2855 7 LAYING tGravityAcc-std()-Y -0.955543549230769
2856 7 LAYING tGravityAcc-std()-Z -0.961908984423077
2857 7 LAYING tBodyAccJerk-mean()-X 0.0968904018076923
2858 7 LAYING tBodyAccJerk-mean()-Y 0.0250624183634615
2859 7 LAYING tBodyAccJerk-mean()-Z -0.0131653918205769
2860 7 LAYING tBodyAccJerk-std()-X -0.980977756153846
2861 7 LAYING tBodyAccJerk-std()-Y -0.973093160192308
2862 7 LAYING tBodyAccJerk-std()-Z -0.972983064230769
2863 7 LAYING tBodyGyro-mean()-X -0.00282641913096154
2864 7 LAYING tBodyGyro-mean()-Y -0.133605695057692
2865 7 LAYING tBodyGyro-mean()-Z 0.155920029769231
2866 7 LAYING tBodyGyro-std()-X -0.9601268225
2867 7 LAYING tBodyGyro-std()-Y -0.945071935384615
2868 7 LAYING tBodyGyro-std()-Z -0.955294890576923
2869 7 LAYING tBodyGyroJerk-mean()-X -0.105944243484615
2870 7 LAYING tBodyGyroJerk-mean()-Y -0.0358897425826923
2871 7 LAYING tBodyGyroJerk-mean()-Z -0.0671901794615385
2872 7 LAYING tBodyGyroJerk-std()-X -0.9738372325
2873 7 LAYING tBodyGyroJerk-std()-Y -0.976483727307692
2874 7 LAYING tBodyGyroJerk-std()-Z -0.988871878269231
2875 7 LAYING tBodyAccMag-mean() -0.936392023846154
2876 7 LAYING tBodyAccMag-std() -0.907039513153846
2877 7 LAYING tGravityAccMag-mean() -0.936392023846154
2878 7 LAYING tGravityAccMag-std() -0.907039513153846
2879 7 LAYING tBodyAccJerkMag-mean() -0.980127239615385
2880 7 LAYING tBodyAccJerkMag-std() -0.967310932307692
2881 7 LAYING tBodyGyroMag-mean() -0.915793634807692
2882 7 LAYING tBodyGyroMag-std() -0.918662459038462
2883 7 LAYING tBodyGyroJerkMag-mean() -0.983008829038462
2884 7 LAYING tBodyGyroJerkMag-std() -0.971205137884615
2885 7 LAYING fBodyAcc-mean()-X -0.953424245576923
2886 7 LAYING fBodyAcc-mean()-Y -0.942193953846154
2887 7 LAYING fBodyAcc-mean()-Z -0.958611644615385
2888 7 LAYING fBodyAcc-std()-X -0.931120580576923
2889 7 LAYING fBodyAcc-std()-Y -0.922917902307692
2890 7 LAYING fBodyAcc-std()-Z -0.953380646346154
2891 7 LAYING fBodyAcc-meanFreq()-X -0.635913046346154
2892 7 LAYING fBodyAcc-meanFreq()-Y -0.0438292665807692
2893 7 LAYING fBodyAcc-meanFreq()-Z 0.237111987323077
2894 7 LAYING fBodyAccJerk-mean()-X -0.980393046923077
2895 7 LAYING fBodyAccJerk-mean()-Y -0.972531648846154
2896 7 LAYING fBodyAccJerk-mean()-Z -0.969524977692308
2897 7 LAYING fBodyAccJerk-std()-X -0.983560175384615
2898 7 LAYING fBodyAccJerk-std()-Y -0.975886145
2899 7 LAYING fBodyAccJerk-std()-Z -0.975072995192308
2900 7 LAYING fBodyAccJerk-meanFreq()-X 0.0207159202961538
2901 7 LAYING fBodyAccJerk-meanFreq()-Y -0.0451342616019231
2902 7 LAYING fBodyAccJerk-meanFreq()-Z 0.0945605852
2903 7 LAYING fBodyGyro-mean()-X -0.953684547692308
2904 7 LAYING fBodyGyro-mean()-Y -0.957570207692308
2905 7 LAYING fBodyGyro-mean()-Z -0.956905310961538
2906 7 LAYING fBodyGyro-std()-X -0.962348254423077
2907 7 LAYING fBodyGyro-std()-Y -0.939727873653846
2908 7 LAYING fBodyGyro-std()-Z -0.9588764125
2909 7 LAYING fBodyGyro-meanFreq()-X -0.139745225083077
2910 7 LAYING fBodyGyro-meanFreq()-Y -0.453725644769231
2911 7 LAYING fBodyGyro-meanFreq()-Z 0.0144682871075
2912 7 LAYING fBodyAccMag-mean() -0.927976880634615
2913 7 LAYING fBodyAccMag-std() -0.910542462919231
2914 7 LAYING fBodyAccMag-meanFreq() -0.129091025169231
2915 7 LAYING fBodyBodyAccJerkMag-mean() -0.968066259230769
2916 7 LAYING fBodyBodyAccJerkMag-std() -0.965359228076923
2917 7 LAYING fBodyBodyAccJerkMag-meanFreq() 0.217605286703846
2918 7 LAYING fBodyBodyGyroMag-mean() -0.941130719230769
2919 7 LAYING fBodyBodyGyroMag-std() -0.918892518653846
2920 7 LAYING fBodyBodyGyroMag-meanFreq() -0.265784491092308
2921 7 LAYING fBodyBodyGyroJerkMag-mean() -0.974117912115385
2922 7 LAYING fBodyBodyGyroJerkMag-std() -0.969403035384615
2923 7 LAYING fBodyBodyGyroJerkMag-meanFreq() 0.104422952923077
2924 7 SITTING tBodyAcc-mean()-X 0.284674637291667
2925 7 SITTING tBodyAcc-mean()-Y -0.01461097580375
2926 7 SITTING tBodyAcc-mean()-Z -0.122464597625
2927 7 SITTING tBodyAcc-std()-X -0.972668374583333
2928 7 SITTING tBodyAcc-std()-Y -0.909454698541667
2929 7 SITTING tBodyAcc-std()-Z -0.8565329414375
2930 7 SITTING tGravityAcc-mean()-X 0.969147824375
2931 7 SITTING tGravityAcc-mean()-Y 0.00608846646041667
2932 7 SITTING tGravityAcc-mean()-Z 0.0649636250354167
2933 7 SITTING tGravityAcc-std()-X -0.957082433333333
2934 7 SITTING tGravityAcc-std()-Y -0.945436264583333
2935 7 SITTING tGravityAcc-std()-Z -0.868602535416667
2936 7 SITTING tBodyAccJerk-mean()-X 0.0668519793125
2937 7 SITTING tBodyAccJerk-mean()-Y 0.0116863419310417
2938 7 SITTING tBodyAccJerk-mean()-Z 0.0162004141964583
2939 7 SITTING tBodyAccJerk-std()-X -0.982158098125
2940 7 SITTING tBodyAccJerk-std()-Y -0.969458676458333
2941 7 SITTING tBodyAccJerk-std()-Z -0.972256472708333
2942 7 SITTING tBodyGyro-mean()-X -0.04963797197125
2943 7 SITTING tBodyGyro-mean()-Y -0.03361196465625
2944 7 SITTING tBodyGyro-mean()-Z 0.0259476655145833
2945 7 SITTING tBodyGyro-std()-X -0.941870953333333
2946 7 SITTING tBodyGyro-std()-Y -0.944124336458333
2947 7 SITTING tBodyGyro-std()-Z -0.937021208541667
2948 7 SITTING tBodyGyroJerk-mean()-X -0.0938155625083333
2949 7 SITTING tBodyGyroJerk-mean()-Y -0.0396444885
2950 7 SITTING tBodyGyroJerk-mean()-Z -0.0454566269166667
2951 7 SITTING tBodyGyroJerk-std()-X -0.974369045625
2952 7 SITTING tBodyGyroJerk-std()-Y -0.981024680625
2953 7 SITTING tBodyGyroJerk-std()-Z -0.980954665416667
2954 7 SITTING tBodyAccMag-mean() -0.918432107083333
2955 7 SITTING tBodyAccMag-std() -0.881957619770833
2956 7 SITTING tGravityAccMag-mean() -0.918432107083333
2957 7 SITTING tGravityAccMag-std() -0.881957619770833
2958 7 SITTING tBodyAccJerkMag-mean() -0.976559676458333
2959 7 SITTING tBodyAccJerkMag-std() -0.970243274166667
2960 7 SITTING tBodyGyroMag-mean() -0.897870535
2961 7 SITTING tBodyGyroMag-std() -0.898063314375
2962 7 SITTING tBodyGyroJerkMag-mean() -0.981665122291667
2963 7 SITTING tBodyGyroJerkMag-std() -0.976214430208333
2964 7 SITTING fBodyAcc-mean()-X -0.972697126875
2965 7 SITTING fBodyAcc-mean()-Y -0.93149063375
2966 7 SITTING fBodyAcc-mean()-Z -0.904675337916667
2967 7 SITTING fBodyAcc-std()-X -0.972879966041667
2968 7 SITTING fBodyAcc-std()-Y -0.904629195833333
2969 7 SITTING fBodyAcc-std()-Z -0.844083052916667
2970 7 SITTING fBodyAcc-meanFreq()-X -0.0334312226625
2971 7 SITTING fBodyAcc-meanFreq()-Y 0.0147166711666667
2972 7 SITTING fBodyAcc-meanFreq()-Z -0.1017660835625
2973 7 SITTING fBodyAccJerk-mean()-X -0.982037243958333
2974 7 SITTING fBodyAccJerk-mean()-Y -0.969423612916667
2975 7 SITTING fBodyAccJerk-mean()-Z -0.968503504791667
2976 7 SITTING fBodyAccJerk-std()-X -0.984026344375
2977 7 SITTING fBodyAccJerk-std()-Y -0.971814980208333
2978 7 SITTING fBodyAccJerk-std()-Z -0.974699194375
2979 7 SITTING fBodyAccJerk-meanFreq()-X 0.180132581508333
2980 7 SITTING fBodyAccJerk-meanFreq()-Y -0.0815021323520833
2981 7 SITTING fBodyAccJerk-meanFreq()-Z -0.0857527580416667
2982 7 SITTING fBodyGyro-mean()-X -0.9436317575
2983 7 SITTING fBodyGyro-mean()-Y -0.956678065
2984 7 SITTING fBodyGyro-mean()-Z -0.9474199325
2985 7 SITTING fBodyGyro-std()-X -0.9427264225
2986 7 SITTING fBodyGyro-std()-Y -0.93824472
2987 7 SITTING fBodyGyro-std()-Z -0.939826018125
2988 7 SITTING fBodyGyro-meanFreq()-X -0.071630230475
2989 7 SITTING fBodyGyro-meanFreq()-Y -0.308762329160625
2990 7 SITTING fBodyGyro-meanFreq()-Z -0.0187739586583333
2991 7 SITTING fBodyAccMag-mean() -0.90895677625
2992 7 SITTING fBodyAccMag-std() -0.88691563825
2993 7 SITTING fBodyAccMag-meanFreq() -0.0112330111875
2994 7 SITTING fBodyBodyAccJerkMag-mean() -0.970954184166667
2995 7 SITTING fBodyBodyAccJerkMag-std() -0.9684948675
2996 7 SITTING fBodyBodyAccJerkMag-meanFreq() 0.18122972525
2997 7 SITTING fBodyBodyGyroMag-mean() -0.933081955208333
2998 7 SITTING fBodyBodyGyroMag-std() -0.895804978125
2999 7 SITTING fBodyBodyGyroMag-meanFreq() -0.142830891383333
3000 7 SITTING fBodyBodyGyroJerkMag-mean() -0.978634991458333
3001 7 SITTING fBodyBodyGyroJerkMag-std() -0.97496593875
3002 7 SITTING fBodyBodyGyroJerkMag-meanFreq() 0.0553638918958333
3003 7 STANDING tBodyAcc-mean()-X 0.282723539433962
3004 7 STANDING tBodyAcc-mean()-Y -0.0145740341037736
3005 7 STANDING tBodyAcc-mean()-Z -0.0997778303207547
3006 7 STANDING tBodyAcc-std()-X -0.979307570377358
3007 7 STANDING tBodyAcc-std()-Y -0.923400921886792
3008 7 STANDING tBodyAcc-std()-Z -0.917064168490566
3009 7 STANDING tGravityAcc-mean()-X 0.958728687924528
3010 7 STANDING tGravityAcc-mean()-Y -0.117607048924528
3011 7 STANDING tGravityAcc-mean()-Z -0.0516573721320755
3012 7 STANDING tGravityAcc-std()-X -0.987917503962264
3013 7 STANDING tGravityAcc-std()-Y -0.966162998679245
3014 7 STANDING tGravityAcc-std()-Z -0.939161014716981
3015 7 STANDING tBodyAccJerk-mean()-X 0.0751915112830189
3016 7 STANDING tBodyAccJerk-mean()-Y 0.00694700354075472
3017 7 STANDING tBodyAccJerk-mean()-Z -0.0108420294035849
3018 7 STANDING tBodyAccJerk-std()-X -0.976403544716981
3019 7 STANDING tBodyAccJerk-std()-Y -0.965810609622642
3020 7 STANDING tBodyAccJerk-std()-Z -0.972060053207547
3021 7 STANDING tBodyGyro-mean()-X -0.0291582212545283
3022 7 STANDING tBodyGyro-mean()-Y -0.0774336443396226
3023 7 STANDING tBodyGyro-mean()-Z 0.0851045000566038
3024 7 STANDING tBodyGyro-std()-X -0.945247687358491
3025 7 STANDING tBodyGyro-std()-Y -0.949646946792453
3026 7 STANDING tBodyGyro-std()-Z -0.951630777358491
3027 7 STANDING tBodyGyroJerk-mean()-X -0.0901539662169811
3028 7 STANDING tBodyGyroJerk-mean()-Y -0.0412797611886792
3029 7 STANDING tBodyGyroJerk-mean()-Z -0.0545390015471698
3030 7 STANDING tBodyGyroJerk-std()-X -0.96598339754717
3031 7 STANDING tBodyGyroJerk-std()-Y -0.976837757358491
3032 7 STANDING tBodyGyroJerk-std()-Z -0.978166790943396
3033 7 STANDING tBodyAccMag-mean() -0.942724659245283
3034 7 STANDING tBodyAccMag-std() -0.933590156792453
3035 7 STANDING tGravityAccMag-mean() -0.942724659245283
3036 7 STANDING tGravityAccMag-std() -0.933590156792453
3037 7 STANDING tBodyAccJerkMag-mean() -0.973381306226415
3038 7 STANDING tBodyAccJerkMag-std() -0.968566356037736
3039 7 STANDING tBodyGyroMag-mean() -0.943425564528302
3040 7 STANDING tBodyGyroMag-std() -0.918438958867924
3041 7 STANDING tBodyGyroJerkMag-mean() -0.977377083018868
3042 7 STANDING tBodyGyroJerkMag-std() -0.97210793
3043 7 STANDING fBodyAcc-mean()-X -0.976681834339623
3044 7 STANDING fBodyAcc-mean()-Y -0.941883783773585
3045 7 STANDING fBodyAcc-mean()-Z -0.938550519811321
3046 7 STANDING fBodyAcc-std()-X -0.980541336037736
3047 7 STANDING fBodyAcc-std()-Y -0.919118753018868
3048 7 STANDING fBodyAcc-std()-Z -0.912358813773585
3049 7 STANDING fBodyAcc-meanFreq()-X -0.079704728245283
3050 7 STANDING fBodyAcc-meanFreq()-Y -0.159730059003774
3051 7 STANDING fBodyAcc-meanFreq()-Z 0.00098894010754717
3052 7 STANDING fBodyAccJerk-mean()-X -0.976323086226415
3053 7 STANDING fBodyAccJerk-mean()-Y -0.967165093018868
3054 7 STANDING fBodyAccJerk-mean()-Z -0.968229643018868
3055 7 STANDING fBodyAccJerk-std()-X -0.978729082830189
3056 7 STANDING fBodyAccJerk-std()-Y -0.966850290188679
3057 7 STANDING fBodyAccJerk-std()-Z -0.974533710754717
3058 7 STANDING fBodyAccJerk-meanFreq()-X 0.098774853689
3059 7 STANDING fBodyAccJerk-meanFreq()-Y -0.188479735466038
3060 7 STANDING fBodyAccJerk-meanFreq()-Z -0.0891602062907547
3061 7 STANDING fBodyGyro-mean()-X -0.938121637735849
3062 7 STANDING fBodyGyro-mean()-Y -0.957548671320755
3063 7 STANDING fBodyGyro-mean()-Z -0.957165056226415
3064 7 STANDING fBodyGyro-std()-X -0.947891986226415
3065 7 STANDING fBodyGyro-std()-Y -0.945818157735849
3066 7 STANDING fBodyGyro-std()-Z -0.954339406415094
3067 7 STANDING fBodyGyro-meanFreq()-X -0.188057605981132
3068 7 STANDING fBodyGyro-meanFreq()-Y -0.298448698150943
3069 7 STANDING fBodyGyro-meanFreq()-Z -0.188116628033962
3070 7 STANDING fBodyAccMag-mean() -0.945611450377358
3071 7 STANDING fBodyAccMag-std() -0.93728796509434
3072 7 STANDING fBodyAccMag-meanFreq() -0.0288451773293208
3073 7 STANDING fBodyBodyAccJerkMag-mean() -0.967417888301887
3074 7 STANDING fBodyBodyAccJerkMag-std() -0.969092161886792
3075 7 STANDING fBodyBodyAccJerkMag-meanFreq() 0.256759439860377
3076 7 STANDING fBodyBodyGyroMag-mean() -0.93870498490566
3077 7 STANDING fBodyBodyGyroMag-std() -0.919848139056604
3078 7 STANDING fBodyBodyGyroMag-meanFreq() -0.187181670020755
3079 7 STANDING fBodyBodyGyroJerkMag-mean() -0.973671168679245
3080 7 STANDING fBodyBodyGyroJerkMag-std() -0.971899418301887
3081 7 STANDING fBodyBodyGyroJerkMag-meanFreq() 0.0954707400377358
3082 7 WALKING tBodyAcc-mean()-X 0.275592961754386
3083 7 WALKING tBodyAcc-mean()-Y -0.018653665345614
3084 7 WALKING tBodyAcc-mean()-Z -0.110912234947368
3085 7 WALKING tBodyAcc-std()-X -0.327243240701754
3086 7 WALKING tBodyAcc-std()-Y -0.0772618561052631
3087 7 WALKING tBodyAcc-std()-Z 0.159631283261403
3088 7 WALKING tGravityAcc-mean()-X 0.932566472280702
3089 7 WALKING tGravityAcc-mean()-Y -0.159097003684211
3090 7 WALKING tGravityAcc-mean()-Z -0.160846924029807
3091 7 WALKING tGravityAcc-std()-X -0.979851271403509
3092 7 WALKING tGravityAcc-std()-Y -0.969404155087719
3093 7 WALKING tGravityAcc-std()-Z -0.952159770526316
3094 7 WALKING tBodyAccJerk-mean()-X 0.0901462649192983
3095 7 WALKING tBodyAccJerk-mean()-Y 0.0184322723280702
3096 7 WALKING tBodyAccJerk-mean()-Z -0.0210398551649123
3097 7 WALKING tBodyAccJerk-std()-X -0.346026226140351
3098 7 WALKING tBodyAccJerk-std()-Y -0.0547448948245614
3099 7 WALKING tBodyAccJerk-std()-Z -0.149488514397895
3100 7 WALKING tBodyGyro-mean()-X 0.00228835208526316
3101 7 WALKING tBodyGyro-mean()-Y -0.0837113724842105
3102 7 WALKING tBodyGyro-mean()-Z 0.0641104602035088
3103 7 WALKING tBodyGyro-std()-X -0.503313517017544
3104 7 WALKING tBodyGyro-std()-Y -0.23109830545614
3105 7 WALKING tBodyGyro-std()-Z -0.396013535263158
3106 7 WALKING tBodyGyroJerk-mean()-X -0.123654199751333
3107 7 WALKING tBodyGyroJerk-mean()-Y -0.0447766029745614
3108 7 WALKING tBodyGyroJerk-mean()-Z -0.0495713093294737
3109 7 WALKING tBodyGyroJerk-std()-X -0.21166729682807
3110 7 WALKING tBodyGyroJerk-std()-Y -0.174136410738596
3111 7 WALKING tBodyGyroJerk-std()-Z -0.458302971403509
3112 7 WALKING tBodyAccMag-mean() -0.0978090439438596
3113 7 WALKING tBodyAccMag-std() -0.198554708385965
3114 7 WALKING tGravityAccMag-mean() -0.0978090439438596
3115 7 WALKING tGravityAccMag-std() -0.198554708385965
3116 7 WALKING tBodyAccJerkMag-mean() -0.192948900438596
3117 7 WALKING tBodyAccJerkMag-std() -0.027557329277193
3118 7 WALKING tBodyGyroMag-mean() -0.305959351403509
3119 7 WALKING tBodyGyroMag-std() -0.19828316695614
3120 7 WALKING tBodyGyroJerkMag-mean() -0.300022779964912
3121 7 WALKING tBodyGyroJerkMag-std() -0.0953401161070176
3122 7 WALKING fBodyAcc-mean()-X -0.343048405789474
3123 7 WALKING fBodyAcc-mean()-Y -0.0641564202736842
3124 7 WALKING fBodyAcc-mean()-Z 0.0385832252345614
3125 7 WALKING fBodyAcc-std()-X -0.322034908070175
3126 7 WALKING fBodyAcc-std()-Y -0.143721823263158
3127 7 WALKING fBodyAcc-std()-Z 0.133316828089298
3128 7 WALKING fBodyAcc-meanFreq()-X -0.313727371842105
3129 7 WALKING fBodyAcc-meanFreq()-Y 0.160434129035088
3130 7 WALKING fBodyAcc-meanFreq()-Z 0.124630171101754
3131 7 WALKING fBodyAccJerk-mean()-X -0.383715797719298
3132 7 WALKING fBodyAccJerk-mean()-Y -0.123192887383684
3133 7 WALKING fBodyAccJerk-mean()-Z -0.106490372892632
3134 7 WALKING fBodyAccJerk-std()-X -0.365314790947368
3135 7 WALKING fBodyAccJerk-std()-Y -0.0431917460807018
3136 7 WALKING fBodyAccJerk-std()-Z -0.190751539207018
3137 7 WALKING fBodyAccJerk-meanFreq()-X -0.284586506210526
3138 7 WALKING fBodyAccJerk-meanFreq()-Y -0.287013819157895
3139 7 WALKING fBodyAccJerk-meanFreq()-Z -0.244831719878947
3140 7 WALKING fBodyGyro-mean()-X -0.318395104666667
3141 7 WALKING fBodyGyro-mean()-Y -0.151966687436842
3142 7 WALKING fBodyGyro-mean()-Z -0.366733617894737
3143 7 WALKING fBodyGyro-std()-X -0.563615256666667
3144 7 WALKING fBodyGyro-std()-Y -0.290859379017544
3145 7 WALKING fBodyGyro-std()-Z -0.463270018245614
3146 7 WALKING fBodyGyro-meanFreq()-X 0.111912537380702
3147 7 WALKING fBodyGyro-meanFreq()-Y 0.273141323315789
3148 7 WALKING fBodyGyro-meanFreq()-Z 0.0143564054561404
3149 7 WALKING fBodyAccMag-mean() -0.151243649578947
3150 7 WALKING fBodyAccMag-std() -0.351706780526316
3151 7 WALKING fBodyAccMag-meanFreq() 0.172997883545614
3152 7 WALKING fBodyBodyAccJerkMag-mean() -0.0384187298547368
3153 7 WALKING fBodyBodyAccJerkMag-std() -0.022138358
3154 7 WALKING fBodyBodyAccJerkMag-meanFreq() -0.0127446365087719
3155 7 WALKING fBodyBodyGyroMag-mean() -0.192909765467895
3156 7 WALKING fBodyBodyGyroMag-std() -0.343894914947368
3157 7 WALKING fBodyBodyGyroMag-meanFreq() 0.300315718087719
3158 7 WALKING fBodyBodyGyroJerkMag-mean() -0.155339855862632
3159 7 WALKING fBodyBodyGyroJerkMag-std() -0.0841663774087719
3160 7 WALKING fBodyBodyGyroJerkMag-meanFreq() 0.000880340047368421
3161 7 WALKING_DOWNSTAIRS tBodyAcc-mean()-X 0.28030708
3162 7 WALKING_DOWNSTAIRS tBodyAcc-mean()-Y -0.0166332372978723
3163 7 WALKING_DOWNSTAIRS tBodyAcc-mean()-Z -0.096938308587234
3164 7 WALKING_DOWNSTAIRS tBodyAcc-std()-X 0.0660815600978723
3165 7 WALKING_DOWNSTAIRS tBodyAcc-std()-Y -0.138179072734043
3166 7 WALKING_DOWNSTAIRS tBodyAcc-std()-Z -0.0636402447755319
3167 7 WALKING_DOWNSTAIRS tGravityAcc-mean()-X 0.930623632765957
3168 7 WALKING_DOWNSTAIRS tGravityAcc-mean()-Y -0.12987167306383
3169 7 WALKING_DOWNSTAIRS tGravityAcc-mean()-Z -0.154935538544681
3170 7 WALKING_DOWNSTAIRS tGravityAcc-std()-X -0.964875962978723
3171 7 WALKING_DOWNSTAIRS tGravityAcc-std()-Y -0.952678693617021
3172 7 WALKING_DOWNSTAIRS tGravityAcc-std()-Z -0.92875646893617
3173 7 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-X 0.0968926184638298
3174 7 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-Y -0.0191061075170213
3175 7 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-Z -0.0160390392510638
3176 7 WALKING_DOWNSTAIRS tBodyAccJerk-std()-X 0.0285033927287234
3177 7 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.296279674759574
3178 7 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.347107758021277
3179 7 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.105409612961702
3180 7 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.049717460606383
3181 7 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.116894769042766
3182 7 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.407744096
3183 7 WALKING_DOWNSTAIRS tBodyGyro-std()-Y -0.29262613606383
3184 7 WALKING_DOWNSTAIRS tBodyGyro-std()-Z -0.401051415531915
3185 7 WALKING_DOWNSTAIRS tBodyGyroJerk-mean()-X -0.0597273512680851
3186 7 WALKING_DOWNSTAIRS tBodyGyroJerk-mean()-Y -0.0381904275744681
3187 7 WALKING_DOWNSTAIRS tBodyGyroJerk-mean()-Z -0.0789469342553192
3188 7 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-X -0.510731018297872
3189 7 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-Y -0.299520205208511
3190 7 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-Z -0.425200371553192
3191 7 WALKING_DOWNSTAIRS tBodyAccMag-mean() 0.0198795285851064
3192 7 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.214544028088723
3193 7 WALKING_DOWNSTAIRS tGravityAccMag-mean() 0.0198795285851064
3194 7 WALKING_DOWNSTAIRS tGravityAccMag-std() 0.214544028088723
3195 7 WALKING_DOWNSTAIRS tBodyAccJerkMag-mean() -0.170319619372979
3196 7 WALKING_DOWNSTAIRS tBodyAccJerkMag-std() 0.0901836280510638
3197 7 WALKING_DOWNSTAIRS tBodyGyroMag-mean() -0.18874081887234
3198 7 WALKING_DOWNSTAIRS tBodyGyroMag-std() -0.259751603446809
3199 7 WALKING_DOWNSTAIRS tBodyGyroJerkMag-mean() -0.399229959148936
3200 7 WALKING_DOWNSTAIRS tBodyGyroJerkMag-std() -0.29477867693617
3201 7 WALKING_DOWNSTAIRS fBodyAcc-mean()-X 0.0443428315319149
3202 7 WALKING_DOWNSTAIRS fBodyAcc-mean()-Y -0.145302311446808
3203 7 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.139216222106383
3204 7 WALKING_DOWNSTAIRS fBodyAcc-std()-X 0.0730110797851064
3205 7 WALKING_DOWNSTAIRS fBodyAcc-std()-Y -0.190187141297872
3206 7 WALKING_DOWNSTAIRS fBodyAcc-std()-Z -0.100121492529787
3207 7 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.365650549446809
3208 7 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-Y -0.0314736615829787
3209 7 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-Z 0.0824424244404255
3210 7 WALKING_DOWNSTAIRS fBodyAccJerk-mean()-X -0.0305226686191489
3211 7 WALKING_DOWNSTAIRS fBodyAccJerk-mean()-Y -0.316236510319149
3212 7 WALKING_DOWNSTAIRS fBodyAccJerk-mean()-Z -0.296494902765957
3213 7 WALKING_DOWNSTAIRS fBodyAccJerk-std()-X -0.00426289144680851
3214 7 WALKING_DOWNSTAIRS fBodyAccJerk-std()-Y -0.324378560319149
3215 7 WALKING_DOWNSTAIRS fBodyAccJerk-std()-Z -0.397774503468085
3216 7 WALKING_DOWNSTAIRS fBodyAccJerk-meanFreq()-X -0.333627288978723
3217 7 WALKING_DOWNSTAIRS fBodyAccJerk-meanFreq()-Y -0.414196284085106
3218 7 WALKING_DOWNSTAIRS fBodyAccJerk-meanFreq()-Z -0.382024151510638
3219 7 WALKING_DOWNSTAIRS fBodyGyro-mean()-X -0.33930147
3220 7 WALKING_DOWNSTAIRS fBodyGyro-mean()-Y -0.21444307293617
3221 7 WALKING_DOWNSTAIRS fBodyGyro-mean()-Z -0.299600267680851
3222 7 WALKING_DOWNSTAIRS fBodyGyro-std()-X -0.432730974446809
3223 7 WALKING_DOWNSTAIRS fBodyGyro-std()-Y -0.351717743191489
3224 7 WALKING_DOWNSTAIRS fBodyGyro-std()-Z -0.495120053191489
3225 7 WALKING_DOWNSTAIRS fBodyGyro-meanFreq()-X -0.219867702034043
3226 7 WALKING_DOWNSTAIRS fBodyGyro-meanFreq()-Y 0.20056627145234
3227 7 WALKING_DOWNSTAIRS fBodyGyro-meanFreq()-Z 0.0076371946
3228 7 WALKING_DOWNSTAIRS fBodyAccMag-mean() 0.218911066191489
3229 7 WALKING_DOWNSTAIRS fBodyAccMag-std() 0.0214440976893617
3230 7 WALKING_DOWNSTAIRS fBodyAccMag-meanFreq() 0.00380298110638298
3231 7 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.067389886106383
3232 7 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-std() 0.107856840302128
3233 7 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() -0.0373844402161702
3234 7 WALKING_DOWNSTAIRS fBodyBodyGyroMag-mean() -0.255045057404255
3235 7 WALKING_DOWNSTAIRS fBodyBodyGyroMag-std() -0.396909651702128
3236 7 WALKING_DOWNSTAIRS fBodyBodyGyroMag-meanFreq() 0.235200926489362
3237 7 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag-mean() -0.289096677191489
3238 7 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag-std() -0.353544695678723
3239 7 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag-meanFreq() 0.0819463659585106
3240 7 WALKING_UPSTAIRS tBodyAcc-mean()-X 0.248706923078431
3241 7 WALKING_UPSTAIRS tBodyAcc-mean()-Y -0.0275639005607843
3242 7 WALKING_UPSTAIRS tBodyAcc-mean()-Z -0.143769688803922
3243 7 WALKING_UPSTAIRS tBodyAcc-std()-X -0.29487297445098
3244 7 WALKING_UPSTAIRS tBodyAcc-std()-Y -0.32616002254902
3245 7 WALKING_UPSTAIRS tBodyAcc-std()-Z -0.145665025639216
